,A,B,C1,C2,SSE,m,qual,t1,t2,tc,w
33,9.019001403598805,-0.04664555494383659,0.0017027629160438803,-0.0001765944305814693,0.027676801700263706,-384.9182935042396,0,499,759,760.9449281257437,396.6602739009985
34,8.941507731140218,-0.01905080277272955,-0.0008180028909353974,-0.0005430861744242736,0.0143480070638138,-261.0841194022192,0,471,759,1050.3457709317497,-259.3376376919323
35,9.392143521299044,-0.1880364250404428,0.00040607347951474303,-0.003450620236304388,0.0069715580062793235,0.2661998069695413,0,442,759,672.1450253721827,-327.90290972238836
36,9.893471903170399,-0.6223510026256698,-0.0032363214618331545,-0.00461703744792031,0.0019145304449769344,0.1181642161391317,0,414,759,759.9303933708708,346.36308194362834
37,9.013261470684322,-0.024756879776380407,-0.00010387021422890882,0.0009599929004814405,0.0032185592221085713,0.3260906247269625,0,385,759,1143.7716745875232,5.543678998672124
38,9.248170333888158,-0.0017820497262303642,0.0005930131493077064,8.062208707480635e-05,0.12954283148306275,-258.2159363084737,0,352,759,1028.806412473578,179.2008844484072
39,9.234702713212462,-0.003326907626314009,0.000953067886089531,6.305526235677189e-05,0.027183123614703427,1.056564850290154,0,323,759,594.1509466822927,3.5587513576527163
40,9.175716276246582,-0.00305079086427922,0.0008425123924247029,-4.0008585725256404e-05,0.024788627178479943,1.0673734253440845,0,295,759,562.4656908844598,3.5600592806631175
41,8.910152405707576,-0.0052853147194460446,0.00048779626024040245,-0.00012580064033627827,0.004388722674319595,0.7605260425379503,0,267,759,580.1501694638179,-334.9649097052464
42,8.910306143031637,-0.005223923855154582,0.00044850036680173493,-0.00015951713985757287,0.004839497714285983,0.7594228917209622,0,238,759,564.544729608769,-329.71592804914667
43,8.910720164950694,-0.0051737396006228745,0.00042630506066140464,-0.00019740608834978798,0.0033736792292780376,0.7448195889659904,0,210,759,585.0573486190713,-339.8262780835878
44,8.915290325183818,-0.005290897744240887,0.00042581429289719565,-0.00010642751701279955,0.002064442148657147,0.5718536102142736,0,179,759,1084.143708751858,4.161822535108228
45,8.889962132658683,-0.001329295007616253,1.5830117042284258e-06,6.92349810747675e-05,0.02839988983908004,-84.4883540636006,0,151,759,995.2060785087124,-69.20242618479988
46,8.89078492311019,-0.0013223310335822075,-3.670972808755116e-06,5.943703433694877e-05,0.7905942897159162,-13.819049602349487,0,122,759,756.4993611176112,15.754566749488529
47,8.940755747938653,-0.0028600094459758094,0.00011173169008182833,-3.8595473394409724e-05,0.0016503366827116358,0.7180246858510622,0,94,759,1024.8593009635397,-126.25735125763028
48,8.943802345983727,-0.0028700047379743242,0.00011038282287639967,-2.3654768457937272e-05,0.002036586518339088,0.7099216035065198,0,65,759,1078.8222532333712,-184.60091591429276
49,8.8969138230776,-0.001333393995387645,5.34163328905058e-05,-2.2009579132168096e-05,0.001361052531350287,0.8325262441365389,0,36,759,934.4378297747165,393.40332030935906
50,8.90199360499931,-0.0029334898616827413,-0.0025121419906854177,0.0018111487075499024,1.6284877853626678,3.1077068573912765,0,760,788,774.002170608514,5.989856226709273
51,8.839994557854736,0.008287672795129129,-0.001906466616956545,-0.0050241460081861065,3.3920201523805154,-11.967607669590885,0,731,788,764.5001854107463,-1.7541832815229867
52,8.861921880015785,0.004582765059269282,0.010189969043243086,-0.00839928972508139,46.01822886961017,-13.821124236534976,0,701,788,771.5203122443135,-5.289630621530542
53,8.863650923360284,0.003850467748157432,0.00687190729617451,-0.011212314914117321,0.0005237241240732673,-430.60364648637875,0,672,788,768.5609447536812,-427.4803883555787
54,8.885304821950214,-0.00509990102447476,0.011006215628283283,-0.0033554951997639597,0.2551377144248184,1.4260306763010824,0,644,788,716.452453855413,1.716156003513707
55,8.92035298279049,-0.018001649185329448,0.006167681263815693,0.0055457212167230804,0.004558590369747845,-407.00531294195173,0,616,788,1205.9370105215821,-375.76365286981013
56,8.91256443055939,-0.0052915021210778075,6.317403282568685e-05,0.0003087123795465443,0.042648112498986035,1.0346191051760651,0,585,788,689.406243988948,-207.32720273309582
57,8.904497326811873,-0.005101535968624941,0.001462448732561077,0.002258502076965618,0.13760855947003833,1.2680382612007293,0,557,788,674.2922961939863,1.6082856596255497
58,8.96399144945734,-0.029246392596651204,0.0005501231609623398,0.006682235664867145,0.0046892364910992666,0.3602257545796779,0,528,788,443.7337744264288,-340.76954562334885
59,9.273985422350142,-0.27116516023898957,-0.00515123804706977,0.018282610079883584,0.0006651155569030725,0.11824570384608951,0,499,788,787.462697436463,-414.79865789626814
60,8.976526659236038,-0.0007027650578929073,8.522500034805626e-06,-5.627108465766289e-05,0.150087753439211,1.4983242979023668,0,471,788,631.6560165816127,8.62135885401486
61,9.120056140203273,-0.029604069124099592,-0.0004530466527896222,0.0009293437180615629,0.013526280673961114,0.54483579652453,0,442,788,590.8620515516387,324.0435776022305
62,9.520297194816871,-0.21327323193725936,0.0014923877263209283,-0.003023688366086812,0.007142622292333147,0.2581660351080247,0,414,788,727.744237407733,329.2668079619873
63,8.922925840257577,-0.00987114781873229,0.0004573687233115593,0.0002711751709430967,0.015437840530530059,-242.429976474619,0,385,788,1017.394151306669,272.69680474136266
64,9.00473105563853,-0.0014259993781289527,5.4675118884077774e-05,-6.154662807837373e-05,0.0348141759114946,-135.09031994391722,0,352,788,1148.8287385587494,-253.89059994486425
65,9.010971473059842,-0.001427344577653321,6.169294382756774e-05,-4.7116288181582114e-05,0.007215375387993999,0.728721187533858,0,323,788,1212.6780047223406,6.999355052587363
66,8.929521127893883,-0.0007024609099851009,-8.545949041200533e-06,6.486848600174951e-05,0.023936701165756337,-401.2211927434426,0,295,788,805.8403073275344,-364.6590057049552
67,8.91465029824591,-0.005339754953299531,0.00048013093574839197,-7.568267491410846e-05,0.02324463708474328,-399.29139549067463,0,267,788,754.3212680483974,-377.85497655851844
68,9.132102376127431,-0.006988951193327008,-0.00026467255641365525,3.386112080549237e-05,0.09223682089984973,-329.1924801286,0,238,788,789.8884831121062,-325.8318063312388
69,9.113939572883389,-0.006868230595643225,-0.00023798597579346368,0.00015132275768182314,0.0073129598269522054,0.7518040998259695,0,210,788,685.740129738597,12.907616766504395
70,9.151771167387107,-0.0071168414347838405,-0.0002227431743285553,-6.700742997076124e-05,0.006168514107651968,0.7309663153273084,1,179,788,753.8805559664386,10.676186375272858
71,8.889964029516422,-0.0013287583546625458,1.5281080261362951e-06,6.938483071241221e-05,0.027125789761071734,-50.272866843275885,0,151,788,1005.7004070016469,-28.289905406266662
72,9.052931683448094,-0.001420067555640698,-2.0485834368304653e-05,-3.5089672873802794e-05,0.0006871434975206464,0.8541114967969266,0,122,788,1141.6885150077367,407.0856382928569
73,8.909393049411152,-0.001305543024596424,5.208386586571596e-05,-2.2928945501834163e-05,0.0028568701492475484,0.7912545985043357,0,94,788,1086.4393975309627,16.804716870891184
74,8.936665954270312,-0.0013294273952921389,-7.726997429289885e-06,-5.182061981696068e-05,0.001671574904560835,0.9385290985873059,0,65,788,692.2005966545897,372.74799550973677
75,8.803971610858273,0.024314224667219525,0.002063613561345487,0.006076970959720901,0.7881503156118252,1.8364272895693428,0,791,819,804.7816848162875,6.693383739796009
76,8.828203857042205,0.0013511148993356986,-0.0006348926032280596,-0.0006878524305567169,1.16266233773686,2.489076665014013,0,760,819,789.4382778659362,6.080781585404652
77,8.909768289654059,-0.0023730389820680584,0.00045085371527909493,-0.002266853390292136,0.5688231875050075,2.0024175394171193,0,731,819,774.5044826787819,4.881672896652166
78,8.926021401767708,-0.014859584370049297,0.0020565298391044887,-0.006662174947640918,2.107187225637233,-10.68690897829199,0,701,819,791.500082835686,1.831415740696853
79,8.863616404811296,0.002374031735456756,0.0031860863028473933,-0.003419759418004715,26.87645703891694,-16.478139684081114,0,672,819,771.5102604665766,-4.8911850551478855
80,8.892351825952558,-0.010816151646360808,0.018578993357103054,-0.005196044459204674,0.001487668223143278,-429.3360480385585,0,644,819,776.2722076855395,-420.53633483691846
81,8.902121290346713,-0.007066019193531109,0.006199704514995413,0.00037273217756750965,0.20500895014058634,1.4750034885900163,0,616,819,716.7002012255401,1.4633539984684776
82,574.9060859698388,-566.1042460538737,-0.095037117851383,0.019937745331493634,105085.34032931869,-0.4158971506527975,0,585,819,799.4991814988408,2.5387128646829
83,8.93278019670411,-0.013180987004232887,0.0009033054112706214,0.0033822223484800402,0.01865320705920942,0.6104064931315584,0,557,819,584.5967536253029,-309.403815030153
84,8.934859514510286,-0.013551794249408777,0.0003853973117120414,0.00356606564088211,0.01036864943682469,0.5314958371795412,0,528,819,519.5908335084622,-323.50710612667183
85,8.95860185474815,-0.028100680829206515,1.81516996408658e-05,0.006899421916548333,0.013379538595494454,-17.914272898222258,0,499,819,433.7808667125644,-352.95655352809996
86,8.935539048403415,-0.013563598015743533,-0.0002122741981905704,0.003661063835128108,0.00837932160617262,0.5002517118649099,0,471,819,512.7350162127574,-330.70036696270046
87,8.904839869349145,-0.0006842747391087357,-6.392914573572659e-05,3.826685659533301e-05,0.13412803868604783,1.4317127698504555,0,442,819,632.6548522079806,7.911787442696288
88,8.90437904517178,-0.0007640494254908362,0.00010859848790814986,-5.589153942265828e-05,0.1267607219167999,1.4063329147758004,0,414,819,620.3133698694487,2.3822349804708804
89,8.905712685876733,-0.0007836443929585329,9.734285654578426e-05,-7.505724978312101e-05,0.1064644364668815,1.3705023796202045,0,385,819,607.3975145237541,2.317938370207812
90,8.90657001775341,-0.0013634812794059749,8.311153606649422e-05,7.946430001772586e-05,0.014086027628036013,-305.9966308706954,0,352,819,935.0608731560454,-249.95224677978354
91,8.906593788993884,-0.0013553380771173951,7.804094697527834e-05,7.578379323315352e-05,0.02182521211398637,1.1040994088137033,0,323,819,591.9321579987867,4.8871363382648365
92,8.907478016496157,-0.0013609906127572322,8.306166565627893e-05,8.095012865899202e-05,0.018769312901302487,-257.12792262699105,0,295,819,939.4776317700395,-233.01007805672643
93,8.903862797940151,-0.0012892669960009938,-7.228935770950533e-05,4.088740279815628e-05,0.014201141565649576,1.0656687847798019,0,267,819,592.905518758803,292.8074889404797
94,8.903436584169539,-0.001276937563031844,-7.125832003285693e-05,5.0279662739622104e-05,0.021955797350032134,-177.99600177517488,0,238,819,983.5057676337937,-177.84604276859764
95,8.918288168184814,-0.002607572792325198,-0.00017562696442756566,9.68338608527598e-05,0.7949515678254117,-12.868169231560659,0,210,819,786.5000165444685,5.228928435685011
96,8.905565629661682,-0.0012873704296298535,-6.275865917489618e-05,3.856000224668091e-05,0.02638770913134179,-66.41007453131294,0,179,819,1035.9145126278108,-53.75246480466056
97,8.908869659945562,-0.0013216945865057073,5.6051586687807354e-05,-1.7924314065669247e-05,0.005566164404225165,0.7440369693236681,0,151,819,1068.6148400225595,-240.4476977425661
98,8.90911482707129,-0.0013179494856863096,5.324151122215768e-05,-1.4234221439288426e-05,0.003583832461805612,0.7779132126054523,0,122,819,1069.1881418051162,-204.32382240171418
99,8.908087428968695,-0.001303141831002101,5.1523082468336957e-05,-2.5705927125081475e-05,0.0031155721415770084,0.7853422708582568,0,94,819,1090.7578513141464,4.893002940205448
100,8.863134702593223,0.0020245174474649713,0.002184327173946286,-0.00325342368503193,0.8956849973070368,2.989963622942744,0,820,847,833.5539663969109,6.086362851207612
101,8.865948125993903,0.00015611354378697277,-0.0005832932985203798,-0.00048321594889641484,1.0034349189451963,2.679378873580721,0,791,847,817.0110219279993,9.634526998008528
102,8.844435481934653,0.0005279830563478041,-5.108506902979486e-05,-0.00040490978958034876,0.7454308728152832,2.324066414129076,0,760,847,803.5732124770465,12.391161125693744
103,8.76347855993821,0.07148792732651899,-0.0033452148806670853,-0.010961921776666784,0.0075258272505826455,-425.28901629370296,0,731,847,1303.8161178503258,-413.17291765944805
104,8.95206019687998,-0.03578344313744916,0.0036107702630672296,-0.0085134857053729,0.003362344347739374,-429.1246887950434,0,701,847,788.9969429606018,441.85118749155004
105,8.958746561397833,-0.029119609691764397,-0.001521475442702407,0.007762585882701386,0.004737971742850273,-425.60499655075813,0,672,847,795.9994224111438,-416.9761022404722
106,8.952045310622095,-0.026661049425757782,-0.001057368656999526,0.007052609720086234,0.005209811886972387,-420.5226467598774,0,644,847,796.9445341131385,-402.08263156614964
107,8.880349944137496,-0.0014689352300646461,0.0003189676325046424,0.003834754287911578,0.15869185912254208,1.4431105715369938,0,616,847,731.6933884744709,1.9493109604108525
108,8.87843784018516,-0.0009031752757676336,-0.00022160960345172292,0.002273076839653661,0.14840565352613108,1.5167972375991352,0,585,847,717.1433091806317,1.9325833647889048
109,8.875072336669744,-0.0006544501016452894,-0.0002094243655118189,0.0022966430669312567,0.11863816905277896,1.4305877928915054,0,557,847,703.6099250611934,1.9221371146425887
110,8.875310144998277,-0.00038960412567442426,-0.00022599535652735847,0.0012470017103943817,0.12852999206549573,1.545616938828358,0,528,847,689.2499966320826,1.8958345093732278
111,8.87580403488584,-0.00042144648375008075,-0.00030492176533296317,0.001192623686108105,0.11645729692884986,1.5183041297809998,0,499,847,675.0528884876528,1.8716786551092237
112,8.906481135938199,-0.0013425508310130646,-5.942181693868282e-05,0.00011897748861012737,0.05823110405879321,1.2217005597288892,0,471,847,663.2262804918189,7.811371327563354
113,8.906065139848243,-0.001334088079706298,-6.012451638938827e-05,0.00010888561817951742,0.05017699596396477,1.1968381439651699,0,442,847,650.8147986908363,6.516694758030262
114,8.913098511751583,-0.002478871892584304,5.164734246173148e-05,0.00010136992807084596,0.018784430748009364,0.9847435337375235,0,414,847,649.5195905827401,345.3131248116775
115,8.913256799366403,-0.0024952661107256334,-6.384541885906075e-05,0.00010305466017386781,0.9720114666887723,-12.85113479712627,0,385,847,785.5001294065187,5.969588370828796
116,8.907480972703198,-0.0013496078410667222,7.878339222097547e-05,7.286859184754743e-05,0.033739821276579075,1.1314288394932572,0,352,847,615.42821019282,4.883696423030276
117,8.907344457369868,-0.0013472116988311876,7.671175223813515e-05,7.167512377578065e-05,0.0154349012946645,-318.87190641884945,0,323,847,950.0077196758674,-319.3965294080897
118,8.907924154383505,-0.0013567192106331712,8.32099085448227e-05,7.87648116428477e-05,0.026758866395796943,1.101836775208775,0,295,847,595.104946723226,3.638951374632607
119,8.90392887788653,-0.0012882179206920115,-7.377055008140726e-05,4.1177730908084405e-05,0.025391430792117295,1.0897535387786106,0,267,847,594.4595158849265,323.2221879622862
120,8.903149250993836,-0.0012778238047494908,-7.141753612509015e-05,5.171186102016241e-05,0.02211525909305303,1.07438344628987,0,238,847,569.3371964656457,8.37916579116713
121,8.917147147944757,-0.002607055326356591,-0.00017440463613632698,0.00010239590695545559,0.005608600080797951,0.8567851827470161,0,210,847,602.2504517910361,265.17162496831986
122,8.904259174499717,-0.0012904721490667862,-6.0473069735684995e-05,4.2037356723713554e-05,0.017929454011952523,1.0467669332665432,0,179,847,554.8032112926016,8.258923403604818
123,8.907848935628142,-0.0013345588770847818,-5.09992167494327e-05,3.403714980951605e-05,0.0038900388003897143,0.7657242980490883,0,151,847,1037.4899407847172,-333.7481382177436
124,8.907201065846847,-0.001327875031220318,-4.6072041246327136e-05,2.901972275764795e-05,0.7311238056962456,-13.834965651803293,0,122,847,784.4973749494962,14.319931198754354
125,8.912748413373947,-0.0009542792420058717,0.0004021321709039934,-0.0007411044506822401,1.327765865722289,3.6102861715723247,0,848,876,861.9923640159791,4.512317327414093
126,8.944738683543973,-0.003643440139901996,0.00040134372450395116,0.000631018956199697,0.002132093111342061,-435.02260550812815,0,820,876,1322.7643009017488,455.1162692100806
127,8.897306511953907,-0.0004888746298088642,0.00016018780237861443,-0.0007331938197081661,0.7838778833140514,2.382690129129555,0,791,876,833.2227538395482,8.363500423551068
128,8.883953392864722,-0.00166684205621608,0.002093981614853945,0.002461289708631702,41155.01268774277,-16.78462364419582,0,760,876,833.5737166408012,-8.427291027946913
129,8.900834635757038,-0.0007217602456366822,0.0006422185700599232,0.0006648383737553855,0.2561571003713332,1.7450217859691775,0,731,876,811.2624142033148,20.465057065757748
130,8.902921878388653,-0.0001466600712882178,-0.00012598933212269324,-0.0001004044388020058,0.3831678048164273,2.099635714912025,0,701,876,797.1376113032552,24.52617922331502
131,8.873540111771607,0.0001758638448986024,0.003134478063880935,0.005249570135770194,9.60742009733744,-15.661668558185333,0,672,876,834.4706786278914,-3.495220974422848
132,8.878572086596654,-0.001108969679155546,0.002478932857129925,0.0059989542630818245,0.14413359283158794,1.2674768304061115,0,644,876,759.8606483438349,1.9398407795958525
133,8.916598906609423,-0.005518438660959397,-0.0031158735786955233,0.001553266582116171,1.1911076706393262,-12.81062194254894,0,616,876,864.4998475055984,5.214782287193361
134,8.92004132087184,-0.005742106913650465,-0.0031342094435690315,0.0012762866568293476,0.9089675153672553,-12.479259350403854,0,585,876,864.4999839563077,5.107708618741989
135,9.011604636138022,-0.015795159623340008,-0.0009514758591565793,-0.003223046604175903,0.014885961706725185,0.6357143984895656,0,557,876,672.8906534372072,265.5238352906818
136,9.095826506299883,-0.0430595071627601,0.00014808689855418965,-0.006028584952645594,0.0009101794237988552,0.26287603385134395,0,528,876,1361.1280221259005,4.9181285135278126
137,9.255397636545782,-0.12653297902947208,0.0027611992328140478,-0.010504514950426562,0.002900437550788733,0.2760006250816963,0,499,876,740.6140260822399,303.7875076138903
138,8.91951616168813,-0.00919281112793185,-0.004079821855649186,0.003663676529430868,0.008181973906412756,-422.6811392691271,0,471,876,859.00020619949,-404.57381793934684
139,8.925844420294657,-0.010380983039530943,-0.004691067216104522,0.0028510316156868834,0.0035370780941041996,0.41221429586516173,0,442,876,1249.1306545399493,-155.4630953346053
140,8.928466027748668,-0.010836430851762663,-0.004918943320646973,0.0024146575517826102,0.0033605199748975153,0.38272278092800893,0,414,876,1262.1407871305885,-194.82600202378418
141,8.920791727282152,-0.005655845371086451,-0.0025619697210998034,0.0009438995618362721,0.007052905768804776,0.724522836367651,0,385,876,674.3276622447328,-245.65112130534553
142,9.07139724362825,-0.04666096810809222,-0.00732050623913685,-0.004351945829114118,0.0014006624468168474,0.36871461446405496,0,352,876,781.903880472932,-398.57182026535816
143,8.90924656314424,-0.0006575923598650888,1.648745499338191e-05,5.044188851164009e-05,0.895740766189715,-14.888877574734034,0,323,876,813.5000296650344,-1.997063115339622
144,8.909565136878088,-0.0006603706677242292,1.768712385148632e-05,5.3112130002591356e-05,0.07184707599264475,1.29121163327944,0,295,876,600.0965265788165,3.674321266988979
145,8.904668813766921,-0.000619003698036984,-3.583463118882937e-05,-4.22058978550347e-06,0.07709422818812436,1.291023276257502,0,267,876,586.0700168169404,6.2404357562589805
146,9.056017263470867,-0.0005822197265910749,-2.4040848392214086e-05,1.7889512453005036e-05,0.05676312924123133,-365.22027548201015,0,238,876,967.5767998230568,329.59465369531904
147,9.06017287212292,-0.0005782037374205146,-2.7719301349652355e-05,1.3942910620659601e-05,0.04283468260961695,1.2097647883660876,0,210,876,767.7164664203987,14.53818907596537
148,9.069100726070525,-0.0005851526440730177,-2.6401986280151608e-05,4.506759158871246e-06,0.06757603532008245,-339.97041388855183,0,179,876,1035.9605335773786,339.7194234047798
149,8.906938702751502,-0.0006320975238351251,-2.7795010110917556e-05,-1.2544779610600825e-05,0.05506190308719849,1.2303614178232811,0,151,876,556.4627241655585,18.51480918023442
150,9.113069199903586,-0.1447792044836015,0.03197610580570114,-0.004518549049482852,0.014650749248999007,-434.94211527591756,0,877,904,1319.6371432043777,-405.1854271674124
151,8.95748469883648,-0.0020725599341305514,-0.0005076887241047419,-8.900286157453346e-05,0.8533320364152042,2.233143044980709,0,848,904,875.7828467422079,4.946722971500379
152,8.96627294047089,-0.006487654360392429,0.0008799680083828602,-7.814108697283278e-05,0.0025678785658297116,-436.33547979813403,0,820,904,902.0042299017634,-429.0437407891371
153,8.682729391197526,0.0043166775140142674,0.0026884166160410024,0.0009266118159003004,0.4976390461969326,1.7686878755093594,0,791,904,846.9907792925738,2.5476788946676674
154,8.9844987186521,-0.0008068805936719348,6.452551068127403e-05,-0.0002582739759689167,0.4440320763797625,1.881214794994503,0,760,904,832.2114850605925,8.760844606744774
155,9.01713983136742,-0.015706161615182665,0.0005132043214922313,-0.0032867026582325937,0.0078115376957808074,-407.1354326519978,0,731,904,1322.9405663133273,-392.7772679456889
156,8.973644887889735,-0.0023082400959290074,-0.00019593180886182446,-0.0008116748032996626,0.0042557097078447575,-426.1480719769143,0,701,904,1287.8027913149956,-417.8973155085905
157,9.432816791385322,-0.3133683416283605,0.014909271876302813,-0.00157351951725397,0.0016533489669077616,0.12854373838453867,0,672,904,885.3887639994877,371.6321453267263
158,9.198232888354854,-0.10127309661924747,0.008168703429294608,0.003029122340146288,0.007414521751125469,0.29959205923237714,0,644,904,721.8087466577842,385.8713595735485
159,9.0163901976143,-0.016131580451952003,-0.0006006552587960812,-0.00317106503321698,0.013967853196483759,0.5921584437314651,0,616,904,679.8871595730764,309.40094066262645
160,9.030229058310722,-0.017483951011969145,0.00014876066925881867,-0.0032775633212046612,0.012195302693379307,0.56975243056033,0,585,904,668.636193733901,297.98788393857865
161,9.007346203360479,-0.015528870433527695,-0.001473400206229931,-0.003071319055361381,0.015256481593536724,-262.99981792209854,0,557,904,1227.048929141341,-250.3174147076697
162,9.019081400393587,-0.016753766928431696,-0.0006512611790865563,-0.0032952830906449464,0.019119426968358295,-196.82420217038933,0,528,904,1236.5713189275516,-187.6062698029733
163,8.99497299411642,-0.007888063706043688,-8.635315458086207e-05,-0.0016991801280364714,0.016387020437169504,-214.0020135622529,0,499,904,1241.6866697099151,-212.56786048747543
164,9.006117552720564,-0.008483663625927155,0.00029547420277130934,-0.0015157378220942948,0.020038332480905162,-98.53567578664887,0,471,904,1271.875423721924,-89.88100223393955
165,8.975655349760936,-0.015504327752407352,-0.004273720896371173,-0.0003206659921000298,0.005452762406675535,0.5000130262239296,0,442,904,668.3347423340676,-342.70238534037696
166,8.978889968205127,-0.01578717277364716,-0.00418976748007246,-0.0004650679840004398,0.0049578542413161435,0.5056278165164644,0,414,904,671.523240153781,-342.14802841604313
167,8.984806487043494,-0.016569825828089545,-0.004195308201576085,-0.0009764751715835289,0.0061028027414391445,0.498169499497911,0,385,904,653.0757792716257,-355.4661720486111
168,8.970303557965217,-0.008401382533041358,-0.0019235660303670383,-0.0008267326814566844,0.003990594833969671,0.6338120034125678,0,352,904,691.1297149153237,-365.20132924450695
